infocard-lg-img href,img-fixed src,infocard-lg-data,ent-name,infocard-lg-data 2,itype,itype href,itype 2,itype href 2,infocard,infocard-lg-img href 2,img-fixed src 2,infocard-lg-data 3,ent-name 2,infocard-lg-data 4,itype 3,itype href 3,itype 4,itype href 4,infocard 2,infocard-lg-img href 3,img-fixed src 3,infocard-lg-data 5,ent-name 3,itype 5,itype href 5,itype 6,itype href 6,itype 7,itype href 7,itype 8,itype href 8,itype 9,itype href 9,infocard 3,infocard href
https://pokemondb.net/pokedex/pancham,https://img.pokemondb.net/sprites/bank/normal/pancham.png,#674,Pancham,#675,Dark,https://pokemondb.net/type/dark,,,"(Level 32,  type Pokémon in party)",https://pokemondb.net/pokedex/pangoro,https://img.pokemondb.net/sprites/bank/normal/pangoro.png,·,Pangoro,,,,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/espurr,https://img.pokemondb.net/sprites/bank/normal/espurr.png,#677,Espurr,#678,Psychic,https://pokemondb.net/type/psychic,,,(Level 25),https://pokemondb.net/pokedex/meowstic,https://img.pokemondb.net/sprites/bank/normal/meowstic-male.png,Male,Meowstic,,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/honedge,https://img.pokemondb.net/sprites/bank/normal/honedge.png,#679,Honedge,·,,,Steel,https://pokemondb.net/type/steel,(Level 35),https://pokemondb.net/pokedex/doublade,https://img.pokemondb.net/sprites/bank/normal/doublade.png,#680,Doublade,·,,,,,(use ),https://pokemondb.net/pokedex/aegislash,https://img.pokemondb.net/sprites/bank/normal/aegislash-shield.png,#681,Aegislash,Ghost,https://pokemondb.net/type/ghost,Steel,https://pokemondb.net/type/steel,Ghost,https://pokemondb.net/type/ghost,,,Ghost,https://pokemondb.net/type/ghost,Dusk Stone,https://pokemondb.net/item/dusk-stone
https://pokemondb.net/pokedex/spritzee,https://img.pokemondb.net/sprites/bank/normal/spritzee.png,#682,Spritzee,#683,,,,,(trade holding ),https://pokemondb.net/pokedex/aromatisse,https://img.pokemondb.net/sprites/bank/normal/aromatisse.png,,Aromatisse,,,,,,,,,,,,,,,,,,,,,Sachet,https://pokemondb.net/item/sachet
https://pokemondb.net/pokedex/swirlix,https://img.pokemondb.net/sprites/bank/normal/swirlix.png,#684,Swirlix,#685,,,,,(trade holding ),https://pokemondb.net/pokedex/slurpuff,https://img.pokemondb.net/sprites/bank/normal/slurpuff.png,,Slurpuff,,,,,,,,,,,,,,,,,,,,,Whipped Dream,https://pokemondb.net/item/whipped-dream
https://pokemondb.net/pokedex/inkay,https://img.pokemondb.net/sprites/bank/normal/inkay.png,#686,Inkay,·,Psychic,https://pokemondb.net/type/psychic,,,"(Level 30, holding console upside down)",https://pokemondb.net/pokedex/malamar,https://img.pokemondb.net/sprites/bank/normal/malamar.png,#687,Malamar,·,,,,,,,,,,,,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/binacle,https://img.pokemondb.net/sprites/bank/normal/binacle.png,#688,Binacle,·,,,,,(Level 39),https://pokemondb.net/pokedex/barbaracle,https://img.pokemondb.net/sprites/bank/normal/barbaracle.png,#689,Barbaracle,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/skrelp,https://img.pokemondb.net/sprites/bank/normal/skrelp.png,#690,Skrelp,·,,,Poison,https://pokemondb.net/type/poison,(Level 48),https://pokemondb.net/pokedex/dragalge,https://img.pokemondb.net/sprites/bank/normal/dragalge.png,#691,Dragalge,·,,,Poison,https://pokemondb.net/type/poison,,,,,,,,Water,https://pokemondb.net/type/water,,,,,,,,
https://pokemondb.net/pokedex/clauncher,https://img.pokemondb.net/sprites/bank/normal/clauncher.png,#692,Clauncher,#693,,,,,(Level 37),https://pokemondb.net/pokedex/clawitzer,https://img.pokemondb.net/sprites/bank/normal/clawitzer.png,,Clawitzer,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/helioptile,,#694,Helioptile,·,Electric,https://pokemondb.net/type/electric,Normal,https://pokemondb.net/type/normal,(use ),https://pokemondb.net/pokedex/heliolisk,,#695,Heliolisk,·,Electric,https://pokemondb.net/type/electric,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,Sun Stone,https://pokemondb.net/item/sun-stone
https://pokemondb.net/pokedex/tyrunt,,#696,Tyrunt,·,,,Dragon,https://pokemondb.net/type/dragon,"(Level 39, Daytime)",https://pokemondb.net/pokedex/tyrantrum,,#697,Tyrantrum,·,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/amaura,,#698,Amaura,·,,,,,"(Level 39, Nighttime)",https://pokemondb.net/pokedex/aurorus,,#699,Aurorus,·,,,,,,,,,,Ice,https://pokemondb.net/type/ice,,,Ice,https://pokemondb.net/type/ice,,,,,,
https://pokemondb.net/pokedex/goomy,https://img.pokemondb.net/sprites/bank/normal/goomy.png,#704,Goomy,#705,,,Dragon,https://pokemondb.net/type/dragon,(Level 40),https://pokemondb.net/pokedex/sliggoo,https://img.pokemondb.net/sprites/bank/normal/sliggoo.png,#706,Sliggoo,,Dragon,https://pokemondb.net/type/dragon,,,"(Level 50, during rain)",https://pokemondb.net/pokedex/goodra,https://img.pokemondb.net/sprites/bank/normal/goodra.png,,Goodra,,,,,,,,,,,,
https://pokemondb.net/pokedex/phantump,https://img.pokemondb.net/sprites/bank/normal/phantump.png,#708,Phantump,·,Grass,https://pokemondb.net/type/grass,,,(Trade),https://pokemondb.net/pokedex/trevenant,https://img.pokemondb.net/sprites/bank/normal/trevenant.png,#709,Trevenant,·,Grass,https://pokemondb.net/type/grass,,,,,,,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/pumpkaboo,https://img.pokemondb.net/sprites/bank/normal/pumpkaboo-average.png,#710,Pumpkaboo,Average Size,Grass,https://pokemondb.net/type/grass,,,(Trade),https://pokemondb.net/pokedex/gourgeist,https://img.pokemondb.net/sprites/bank/normal/gourgeist-average.png,·,Gourgeist,#711,Grass,https://pokemondb.net/type/grass,,,,,,Average Size,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/bergmite,https://img.pokemondb.net/sprites/bank/normal/bergmite.png,#712,Bergmite,#713,,,,,(Level 37),https://pokemondb.net/pokedex/avalugg,https://img.pokemondb.net/sprites/bank/normal/avalugg.png,,Avalugg,,,,,,,,,,,Ice,https://pokemondb.net/type/ice,,,Ice,https://pokemondb.net/type/ice,,,,,,
https://pokemondb.net/pokedex/noibat,https://img.pokemondb.net/sprites/bank/normal/noibat.png,#714,Noibat,·,,,Dragon,https://pokemondb.net/type/dragon,(Level 48),https://pokemondb.net/pokedex/noivern,https://img.pokemondb.net/sprites/bank/normal/noivern.png,#715,Noivern,·,,,,,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,,,,
https://pokemondb.net/pokedex/rowlet,https://img.pokemondb.net/sprites/bank/normal/rowlet.png,#722,Rowlet,·,Grass,https://pokemondb.net/type/grass,,,(Level 17),https://pokemondb.net/pokedex/dartrix,https://img.pokemondb.net/sprites/bank/normal/dartrix.png,#723,Dartrix,·,Grass,https://pokemondb.net/type/grass,,,(Level 34),https://pokemondb.net/pokedex/decidueye,https://img.pokemondb.net/sprites/bank/normal/decidueye.png,#724,Decidueye,Grass,https://pokemondb.net/type/grass,,,Flying,https://pokemondb.net/type/flying,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/litten,https://img.pokemondb.net/sprites/bank/normal/litten.png,#725,Litten,#726,Fire,https://pokemondb.net/type/fire,Fire,https://pokemondb.net/type/fire,(Level 17),https://pokemondb.net/pokedex/torracat,https://img.pokemondb.net/sprites/bank/normal/torracat.png,#727,Torracat,·,Fire,https://pokemondb.net/type/fire,,,(Level 34),https://pokemondb.net/pokedex/incineroar,https://img.pokemondb.net/sprites/bank/normal/incineroar.png,,Incineroar,,,,,,,,,,,,
https://pokemondb.net/pokedex/popplio,https://img.pokemondb.net/sprites/bank/normal/popplio.png,#728,Popplio,#729,,,Water,https://pokemondb.net/type/water,(Level 17),https://pokemondb.net/pokedex/brionne,https://img.pokemondb.net/sprites/bank/normal/brionne.png,#730,Brionne,·,,,,,(Level 34),https://pokemondb.net/pokedex/primarina,https://img.pokemondb.net/sprites/bank/normal/primarina.png,,Primarina,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/pikipek,https://img.pokemondb.net/sprites/bank/normal/pikipek.png,#731,Pikipek,·,Normal,https://pokemondb.net/type/normal,Normal,https://pokemondb.net/type/normal,(Level 14),https://pokemondb.net/pokedex/trumbeak,https://img.pokemondb.net/sprites/bank/normal/trumbeak.png,#732,Trumbeak,·,,,Normal,https://pokemondb.net/type/normal,(Level 28),https://pokemondb.net/pokedex/toucannon,https://img.pokemondb.net/sprites/bank/normal/toucannon.png,#733,Toucannon,,,,,Flying,https://pokemondb.net/type/flying,Flying,https://pokemondb.net/type/flying,,,,
https://pokemondb.net/pokedex/yungoos,https://img.pokemondb.net/sprites/bank/normal/yungoos.png,#734,Yungoos,#735,,,Normal,https://pokemondb.net/type/normal,"(Level 20, Daytime)",https://pokemondb.net/pokedex/gumshoos,https://img.pokemondb.net/sprites/bank/normal/gumshoos.png,,Gumshoos,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/grubbin,https://img.pokemondb.net/sprites/bank/normal/grubbin.png,#736,Grubbin,#737,Electric,https://pokemondb.net/type/electric,,,(Level 20),https://pokemondb.net/pokedex/charjabug,https://img.pokemondb.net/sprites/bank/normal/charjabug.png,·,Charjabug,#738,Electric,https://pokemondb.net/type/electric,,,"(use , in Gen 8, or level up in a  area)",https://pokemondb.net/pokedex/vikavolt,https://img.pokemondb.net/sprites/bank/normal/vikavolt.png,·,Vikavolt,,,,,,,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,Thunder Stone,https://pokemondb.net/item/thunder-stone
https://pokemondb.net/pokedex/crabrawler,https://img.pokemondb.net/sprites/bank/normal/crabrawler.png,#739,Crabrawler,#740,,,,,(at Mount Lanakila),https://pokemondb.net/pokedex/crabominable,https://img.pokemondb.net/sprites/bank/normal/crabominable.png,·,Crabominable,,,,,,,,,,,Ice,https://pokemondb.net/type/ice,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/cutiefly,https://img.pokemondb.net/sprites/bank/normal/cutiefly.png,#742,Cutiefly,·,,,,,(Level 25),https://pokemondb.net/pokedex/ribombee,https://img.pokemondb.net/sprites/bank/normal/ribombee.png,#743,Ribombee,·,,,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/rockruff,https://img.pokemondb.net/sprites/bank/normal/rockruff.png,#744,Rockruff,,Rock,https://pokemondb.net/type/rock,Rock,https://pokemondb.net/type/rock,,,,,,,,,,,"(Level 25, Daytime, in Pokémon Sun or Ultra Sun)",https://pokemondb.net/pokedex/lycanroc,https://img.pokemondb.net/sprites/bank/normal/lycanroc-midday.png,#745,Lycanroc,,,,,,,,,,,,
https://pokemondb.net/pokedex/rockruff,https://img.pokemondb.net/sprites/bank/normal/rockruff-own-tempo.png,#744,Rockruff,Own Tempo Rockruff,,,,,"(Level 25, Dusk , in Ultra Sun/Moon)",https://pokemondb.net/pokedex/lycanroc,https://img.pokemondb.net/sprites/bank/normal/lycanroc-dusk.png,#745,Lycanroc,Dusk Form,,,,,5-6pm,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/mareanie,https://img.pokemondb.net/sprites/bank/normal/mareanie.png,#747,Mareanie,·,,,Poison,https://pokemondb.net/type/poison,(Level 38),https://pokemondb.net/pokedex/toxapex,https://img.pokemondb.net/sprites/bank/normal/toxapex.png,#748,Toxapex,·,,,Poison,https://pokemondb.net/type/poison,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/mudbray,https://img.pokemondb.net/sprites/bank/normal/mudbray.png,#749,Mudbray,#750,,,,,(Level 30),https://pokemondb.net/pokedex/mudsdale,https://img.pokemondb.net/sprites/bank/normal/mudsdale.png,,Mudsdale,,,,Ground,https://pokemondb.net/type/ground,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/dewpider,https://img.pokemondb.net/sprites/bank/normal/dewpider.png,#751,Dewpider,·,,,,,(Level 22),https://pokemondb.net/pokedex/araquanid,https://img.pokemondb.net/sprites/bank/normal/araquanid.png,#752,Araquanid,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/fomantis,https://img.pokemondb.net/sprites/bank/normal/fomantis.png,#753,Fomantis,#754,Grass,https://pokemondb.net/type/grass,,,"(Level 34, Daytime)",https://pokemondb.net/pokedex/lurantis,https://img.pokemondb.net/sprites/bank/normal/lurantis.png,,Lurantis,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/morelull,https://img.pokemondb.net/sprites/bank/normal/morelull.png,#755,Morelull,·,Grass,https://pokemondb.net/type/grass,,,(Level 24),https://pokemondb.net/pokedex/shiinotic,https://img.pokemondb.net/sprites/bank/normal/shiinotic.png,#756,Shiinotic,·,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/salandit,https://img.pokemondb.net/sprites/bank/normal/salandit.png,#757,Salandit,·,Fire,https://pokemondb.net/type/fire,Poison,https://pokemondb.net/type/poison,"(Level 33, Female)",https://pokemondb.net/pokedex/salazzle,https://img.pokemondb.net/sprites/bank/normal/salazzle.png,#758,Salazzle,·,Fire,https://pokemondb.net/type/fire,Poison,https://pokemondb.net/type/poison,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/stufful,https://img.pokemondb.net/sprites/bank/normal/stufful.png,#759,Stufful,·,,,Normal,https://pokemondb.net/type/normal,(Level 27),https://pokemondb.net/pokedex/bewear,https://img.pokemondb.net/sprites/bank/normal/bewear.png,#760,Bewear,·,,,Normal,https://pokemondb.net/type/normal,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/bounsweet,https://img.pokemondb.net/sprites/bank/normal/bounsweet.png,#761,Bounsweet,#762,Grass,https://pokemondb.net/type/grass,,,(Level 18),https://pokemondb.net/pokedex/steenee,https://img.pokemondb.net/sprites/bank/normal/steenee.png,#763,Steenee,,Grass,https://pokemondb.net/type/grass,,,(after  learned),https://pokemondb.net/pokedex/tsareena,https://img.pokemondb.net/sprites/bank/normal/tsareena.png,,Tsareena,Grass,https://pokemondb.net/type/grass,,,,,,,,,Stomp,https://pokemondb.net/move/stomp
https://pokemondb.net/pokedex/wimpod,https://img.pokemondb.net/sprites/bank/normal/wimpod.png,#767,Wimpod,·,,,,,(Level 30),https://pokemondb.net/pokedex/golisopod,https://img.pokemondb.net/sprites/bank/normal/golisopod.png,#768,Golisopod,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/sandygast,https://img.pokemondb.net/sprites/bank/normal/sandygast.png,#769,Sandygast,·,,,,,(Level 42),https://pokemondb.net/pokedex/palossand,https://img.pokemondb.net/sprites/bank/normal/palossand.png,#770,Palossand,·,,,Ground,https://pokemondb.net/type/ground,,,,,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/type-null,https://img.pokemondb.net/sprites/bank/normal/type-null.png,#772,Type: Null,#773,,,Normal,https://pokemondb.net/type/normal,(high ),https://pokemondb.net/pokedex/silvally,https://img.pokemondb.net/sprites/bank/normal/silvally.png,,Silvally,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,Friendship,https://pokemondb.net/glossary#def-friendship
https://pokemondb.net/pokedex/jangmo-o,https://img.pokemondb.net/sprites/bank/normal/jangmo-o.png,#782,Jangmo-o,#783,,,Dragon,https://pokemondb.net/type/dragon,(Level 35),https://pokemondb.net/pokedex/hakamo-o,https://img.pokemondb.net/sprites/bank/normal/hakamo-o.png,·,Hakamo-o,#784,Dragon,https://pokemondb.net/type/dragon,,,(Level 45),https://pokemondb.net/pokedex/kommo-o,https://img.pokemondb.net/sprites/bank/normal/kommo-o.png,·,Kommo-o,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/cosmog,https://img.pokemondb.net/sprites/bank/normal/cosmog.png,#789,Cosmog,#790,Psychic,https://pokemondb.net/type/psychic,Ghost,https://pokemondb.net/type/ghost,(Level 43),https://pokemondb.net/pokedex/cosmoem,https://img.pokemondb.net/sprites/bank/normal/cosmoem.png,,Cosmoem,,,,Psychic,https://pokemondb.net/type/psychic,"(Level 53, in Pokémon Sun or Ultra Sun)",https://pokemondb.net/pokedex/solgaleo,https://img.pokemondb.net/sprites/bank/normal/solgaleo.png,#791,Solgaleo,Psychic,https://pokemondb.net/type/psychic,,,Steel,https://pokemondb.net/type/steel,,,,,,
https://pokemondb.net/pokedex/poipole,https://img.pokemondb.net/sprites/bank/normal/poipole.png,#803,Poipole,#804,,,Poison,https://pokemondb.net/type/poison,(after  learned),https://pokemondb.net/pokedex/naganadel,https://img.pokemondb.net/sprites/bank/normal/naganadel.png,·,Naganadel,,,,Poison,https://pokemondb.net/type/poison,,,,,,,,,,,,,,,,Dragon Pulse,https://pokemondb.net/move/dragon-pulse
https://pokemondb.net/pokedex/meltan,https://img.pokemondb.net/sprites/bank/normal/meltan.png,#808,Meltan,#809,,,Steel,https://pokemondb.net/type/steel,"(Pokémon GO only, 400 Meltan Candies)",https://pokemondb.net/pokedex/melmetal,https://img.pokemondb.net/sprites/bank/normal/melmetal.png,,Melmetal,,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/grookey,https://img.pokemondb.net/sprites/sword-shield/normal/thwackey.png,#810,Grookey,#811,Grass,https://pokemondb.net/type/grass,,,(Level 16),https://pokemondb.net/pokedex/thwackey,https://img.pokemondb.net/sprites/sword-shield/normal/grookey.png,#812,Thwackey,,Grass,https://pokemondb.net/type/grass,,,(Level 35),https://pokemondb.net/pokedex/rillaboom,https://img.pokemondb.net/sprites/sword-shield/normal/rillaboom.png,,Rillaboom,Grass,https://pokemondb.net/type/grass,,,,,,,,,,
https://pokemondb.net/pokedex/scorbunny,https://img.pokemondb.net/sprites/sword-shield/normal/raboot.png,#813,Scorbunny,#814,Fire,https://pokemondb.net/type/fire,Fire,https://pokemondb.net/type/fire,(Level 16),https://pokemondb.net/pokedex/raboot,https://img.pokemondb.net/sprites/sword-shield/normal/scorbunny.png,#815,Raboot,,Fire,https://pokemondb.net/type/fire,,,(Level 35),https://pokemondb.net/pokedex/cinderace,https://img.pokemondb.net/sprites/sword-shield/normal/cinderace.png,,Cinderace,,,,,,,,,,,,
https://pokemondb.net/pokedex/sobble,https://img.pokemondb.net/sprites/sword-shield/normal/drizzile.png,#816,Sobble,#817,,,Water,https://pokemondb.net/type/water,(Level 16),https://pokemondb.net/pokedex/drizzile,https://img.pokemondb.net/sprites/sword-shield/normal/sobble.png,#818,Drizzile,,,,,,(Level 35),https://pokemondb.net/pokedex/inteleon,https://img.pokemondb.net/sprites/sword-shield/normal/inteleon.png,,Inteleon,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/blipbug,https://img.pokemondb.net/sprites/sword-shield/normal/dottler.png,#824,Blipbug,#825,Psychic,https://pokemondb.net/type/psychic,,,(Level 10),https://pokemondb.net/pokedex/dottler,https://img.pokemondb.net/sprites/sword-shield/normal/blipbug.png,·,Dottler,#826,,,,,(Level 30),https://pokemondb.net/pokedex/orbeetle,https://img.pokemondb.net/sprites/sword-shield/normal/orbeetle.png,·,Orbeetle,,,,,,,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/rookidee,https://img.pokemondb.net/sprites/sword-shield/normal/corvisquire.png,#821,Rookidee,#822,,,,,(Level 18),https://pokemondb.net/pokedex/corvisquire,https://img.pokemondb.net/sprites/sword-shield/normal/rookidee.png,#823,Corvisquire,·,,,,,(Level 38),https://pokemondb.net/pokedex/corviknight,https://img.pokemondb.net/sprites/sword-shield/normal/corviknight.png,,Corviknight,,,,,Flying,https://pokemondb.net/type/flying,Flying,https://pokemondb.net/type/flying,,,,
https://pokemondb.net/pokedex/skwovet,https://img.pokemondb.net/sprites/sword-shield/normal/greedent.png,#819,Skwovet,#820,,,Normal,https://pokemondb.net/type/normal,(Level 24),https://pokemondb.net/pokedex/greedent,https://img.pokemondb.net/sprites/sword-shield/normal/skwovet.png,,Greedent,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/nickit,https://img.pokemondb.net/sprites/sword-shield/normal/thievul.png,#827,Nickit,#828,,,,,(Level 18),https://pokemondb.net/pokedex/thievul,https://img.pokemondb.net/sprites/sword-shield/normal/nickit.png,,Thievul,,,,,,,,,,,,,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/wooloo,https://img.pokemondb.net/sprites/sword-shield/normal/dubwool.png,#831,Wooloo,#832,,,Normal,https://pokemondb.net/type/normal,(Level 24),https://pokemondb.net/pokedex/dubwool,https://img.pokemondb.net/sprites/sword-shield/normal/wooloo.png,,Dubwool,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/chewtle,https://img.pokemondb.net/sprites/sword-shield/normal/drednaw.png,#833,Chewtle,#834,,,,,(Level 22),https://pokemondb.net/pokedex/drednaw,https://img.pokemondb.net/sprites/sword-shield/normal/chewtle.png,·,Drednaw,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/yamper,https://img.pokemondb.net/sprites/sword-shield/normal/boltund.png,#835,Yamper,#836,Electric,https://pokemondb.net/type/electric,,,(Level 25),https://pokemondb.net/pokedex/boltund,https://img.pokemondb.net/sprites/sword-shield/normal/yamper.png,,Boltund,,Electric,https://pokemondb.net/type/electric,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/gossifleur,https://img.pokemondb.net/sprites/sword-shield/normal/eldegoss.png,#829,Gossifleur,#830,Grass,https://pokemondb.net/type/grass,,,(Level 20),https://pokemondb.net/pokedex/eldegoss,https://img.pokemondb.net/sprites/sword-shield/normal/gossifleur.png,,Eldegoss,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/sizzlipede,https://img.pokemondb.net/sprites/sword-shield/normal/centiskorch.png,#850,Sizzlipede,·,Fire,https://pokemondb.net/type/fire,,,(Level 28),https://pokemondb.net/pokedex/centiskorch,https://img.pokemondb.net/sprites/sword-shield/normal/sizzlipede.png,#851,Centiskorch,·,Fire,https://pokemondb.net/type/fire,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/rolycoly,https://img.pokemondb.net/sprites/sword-shield/normal/carkol.png,#837,Rolycoly,#838,Fire,https://pokemondb.net/type/fire,,,(Level 18),https://pokemondb.net/pokedex/carkol,https://img.pokemondb.net/sprites/sword-shield/normal/rolycoly.png,·,Carkol,#839,Fire,https://pokemondb.net/type/fire,,,(Level 34),https://pokemondb.net/pokedex/coalossal,https://img.pokemondb.net/sprites/sword-shield/normal/coalossal.png,·,Coalossal,Rock,https://pokemondb.net/type/rock,,,,,,,,,,
https://pokemondb.net/pokedex/arrokuda,https://img.pokemondb.net/sprites/sword-shield/normal/barraskewda.png,#846,Arrokuda,#847,,,,,(Level 26),https://pokemondb.net/pokedex/barraskewda,https://img.pokemondb.net/sprites/sword-shield/normal/arrokuda.png,,Barraskewda,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/milcery,,#868,Milcery,#869,,,,,(spin around holding Sweet),https://pokemondb.net/pokedex/alcremie,,,Alcremie,,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/applin,,#840,Applin,·,Grass,https://pokemondb.net/type/grass,Dragon,https://pokemondb.net/type/dragon,(use ),https://pokemondb.net/pokedex/flapple,,#841,Flapple,·,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,Tart Apple,https://pokemondb.net/item/tart-apple
https://pokemondb.net/pokedex/applin,,#840,Applin,·,Grass,https://pokemondb.net/type/grass,Dragon,https://pokemondb.net/type/dragon,(use ),https://pokemondb.net/pokedex/appletun,,#842,Appletun,·,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,Sweet Apple,https://pokemondb.net/item/sweet-apple
https://pokemondb.net/pokedex/farfetchd,https://img.pokemondb.net/sprites/sword-shield/normal/sirfetchd.png,#083,Farfetch'd,Galarian Farfetch'd,,,,,(achieve 3 critical hits in one battle),https://pokemondb.net/pokedex/sirfetchd,https://img.pokemondb.net/sprites/sword-shield/normal/farfetchd-galarian.png,#865,Sirfetch'd,,,,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/corsola,https://img.pokemondb.net/sprites/sword-shield/normal/cursola.png,#222,Corsola,Galarian Corsola,,,,,(Level 38),https://pokemondb.net/pokedex/cursola,https://img.pokemondb.net/sprites/sword-shield/normal/corsola-galarian.png,#864,Cursola,,,,,,,,,,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/impidimp,https://img.pokemondb.net/sprites/sword-shield/normal/morgrem.png,#859,Impidimp,·,,,,,(Level 32),https://pokemondb.net/pokedex/morgrem,https://img.pokemondb.net/sprites/sword-shield/normal/impidimp.png,#860,Morgrem,·,Fairy,https://pokemondb.net/type/fairy,,,(Level 42),https://pokemondb.net/pokedex/grimmsnarl,https://img.pokemondb.net/sprites/sword-shield/normal/grimmsnarl.png,#861,Grimmsnarl,Dark,https://pokemondb.net/type/dark,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/hatenna,https://img.pokemondb.net/sprites/sword-shield/normal/hattrem.png,#856,Hatenna,#857,Psychic,https://pokemondb.net/type/psychic,,,(Level 32),https://pokemondb.net/pokedex/hattrem,https://img.pokemondb.net/sprites/sword-shield/normal/hatenna.png,#858,Hattrem,·,Psychic,https://pokemondb.net/type/psychic,,,(Level 42),https://pokemondb.net/pokedex/hatterene,https://img.pokemondb.net/sprites/sword-shield/normal/hatterene.png,,Hatterene,,,,,,,,,,,,
https://pokemondb.net/pokedex/cufant,https://img.pokemondb.net/sprites/sword-shield/normal/copperajah.png,#878,Cufant,#879,,,Steel,https://pokemondb.net/type/steel,(Level 34),https://pokemondb.net/pokedex/copperajah,https://img.pokemondb.net/sprites/sword-shield/normal/cufant.png,,Copperajah,,,,,,,,,,,,,,,,,,,,,,
